,TransactionID,TransactionDate,Amount,TransactionType,Location,Target_Label,HourofDay,DayofWeek,Is_Night_Transaction,Risk_Level,Flag_Suspicious,Location_Code
271,272,2023-12-08 04:59:35.464113,3015.08,purchase,Chicago,0,4,4,True,Medium,0,CHI
272,273,2024-09-18 02:44:35.464117,1307.15,refund,San Antonio,0,2,2,True,Low,0,SAN
273,274,2024-06-02 21:54:35.464120,1834.32,purchase,Dallas,0,21,6,False,Low,0,DAL
274,275,2024-05-28 02:06:35.464123,2454.34,refund,San Jose,0,2,1,True,Medium,0,SAN
275,276,2024-06-15 06:30:35.464126,1392.09,purchase,New York,0,6,5,False,Low,0,NEW
276,277,2024-08-01 17:20:35.464130,4815.35,purchase,Houston,0,17,3,False,Low,1,HOU
277,278,2024-01-08 17:12:35.464133,3513.45,purchase,New York,0,17,0,False,Medium,1,NEW
278,279,2024-06-12 20:04:35.464136,724.56,refund,New York,0,20,2,False,Low,0,NEW
279,280,2024-02-05 08:51:35.464140,1820.34,refund,San Jose,0,8,0,False,Low,0,SAN
280,281,2024-09-07 06:24:35.464143,964.78,purchase,San Diego,0,6,5,False,Low,0,SAN
281,282,2024-04-11 04:08:35.464146,4186.42,refund,New York,0,4,3,True,Critical,1,NEW
282,283,2024-03-22 13:01:35.464150,4305.23,refund,Houston,0,13,4,False,Critical,1,HOU
283,284,2024-08-04 16:07:35.464153,3397.65,refund,San Jose,0,16,6,False,Medium,0,SAN
284,285,2023-11-06 06:00:35.464156,4603.97,purchase,Chicago,0,6,0,False,Low,0,CHI
285,286,2024-01-04 14:34:35.464159,2125.83,purchase,San Jose,0,14,3,False,Medium,0,SAN
286,287,2024-08-19 20:29:35.464163,1741.04,refund,San Antonio,0,20,0,False,Low,0,SAN
287,288,2024-03-17 20:01:35.464166,2902.39,purchase,Dallas,0,20,6,False,Medium,0,DAL
288,289,2024-09-01 03:12:35.464169,4259.96,refund,Dallas,0,3,6,True,Critical,0,DAL
289,290,2023-11-27 18:01:35.464172,2887.65,refund,Chicago,0,18,0,False,Medium,0,CHI
290,291,2024-04-14 08:39:35.464176,740.58,purchase,Los Angeles,0,8,6,False,Low,0,LOS
291,292,2024-05-08 17:51:35.464179,2121.28,refund,San Antonio,0,17,2,False,Medium,0,SAN
292,293,2023-11-24 21:08:35.464182,3524.33,refund,San Antonio,0,21,4,False,Medium,0,SAN
293,294,2024-06-27 17:27:35.464186,3857.24,purchase,Los Angeles,0,17,3,False,Medium,0,LOS
294,295,2024-09-07 13:06:35.464189,716.93,purchase,Phoenix,0,13,5,False,Low,0,PHO
295,296,2024-08-14 10:56:35.464192,1693.43,purchase,San Jose,0,10,2,False,Low,0,SAN
296,297,2024-09-21 15:47:35.464195,4862.44,purchase,Chicago,0,15,5,False,Low,0,CHI
297,298,2024-05-05 07:38:35.464199,2783.65,purchase,San Diego,0,7,6,False,Medium,0,SAN
298,299,2024-03-10 16:46:35.464202,2785.32,refund,Los Angeles,0,16,6,False,Medium,0,LOS
299,300,2024-09-06 03:56:35.464205,4678.38,purchase,San Diego,0,3,4,True,Low,0,SAN
300,301,2024-04-10 16:48:35.464209,3879.7,purchase,San Diego,0,16,2,False,Medium,0,SAN
301,302,2024-01-04 01:58:35.464212,746.71,refund,Chicago,0,1,3,True,Low,0,CHI
302,303,2024-09-01 16:27:35.464218,520.72,refund,Dallas,0,16,6,False,Low,0,DAL
303,304,2024-03-08 01:51:35.464224,3513.39,purchase,San Antonio,0,1,4,True,Medium,0,SAN
304,305,2024-05-11 03:42:35.464230,4734.11,purchase,Phoenix,0,3,5,True,Low,0,PHO
305,306,2024-02-16 11:38:35.464235,3303.14,purchase,Los Angeles,0,11,4,False,Medium,0,LOS
306,307,2023-11-01 22:08:35.464242,4979.6,purchase,New York,0,22,2,False,Low,1,NEW
307,308,2024-08-11 05:12:35.464248,2505.91,purchase,Los Angeles,0,5,6,True,Medium,0,LOS
308,309,2024-08-07 05:54:35.464252,4930.26,refund,San Antonio,0,5,2,True,Critical,0,SAN
309,310,2024-10-14 18:33:35.464255,2793.96,purchase,Houston,0,18,0,False,Medium,1,HOU
310,311,2024-07-03 21:47:35.464259,4912.62,purchase,San Jose,0,21,2,False,Low,0,SAN
311,312,2023-12-28 19:14:35.464262,729.64,refund,Dallas,0,19,3,False,Low,0,DAL
312,313,2024-09-02 07:02:35.464266,2130.43,refund,Los Angeles,0,7,0,False,Medium,0,LOS
313,314,2024-07-09 16:13:35.464269,2094.02,refund,San Diego,0,16,1,False,Medium,0,SAN
314,315,2024-04-07 05:32:35.464273,928.58,purchase,Chicago,0,5,6,True,Low,0,CHI
315,316,2024-09-20 23:44:35.464276,1594.15,purchase,New York,0,23,4,False,Low,0,NEW
316,317,2024-05-03 05:25:35.464279,3002.5,purchase,Philadelphia,0,5,4,True,Medium,0,PHI
317,318,2024-04-07 17:42:35.464282,3744.54,refund,San Diego,0,17,6,False,Medium,0,SAN
318,319,2024-08-10 02:01:35.464286,1491.33,refund,San Diego,0,2,5,True,Low,0,SAN
319,320,2024-06-16 18:30:35.464289,281.18,purchase,Philadelphia,1,18,6,False,Low,0,PHI
320,321,2024-05-07 06:47:35.464292,2955.28,refund,Dallas,0,6,1,False,Medium,0,DAL
321,322,2024-05-03 08:25:35.464295,82.0,purchase,Houston,0,8,4,False,Low,0,HOU
322,323,2023-10-23 08:16:35.464299,3886.43,purchase,Chicago,0,8,0,False,Medium,0,CHI
323,324,2024-06-20 03:17:35.464303,2513.33,purchase,Houston,0,3,3,True,Medium,1,HOU
324,325,2024-08-04 20:09:35.464306,4517.78,purchase,Los Angeles,0,20,6,False,Low,0,LOS
325,326,2023-11-21 22:42:35.464310,3621.27,refund,San Diego,0,22,1,False,Medium,0,SAN
326,327,2024-06-18 01:19:35.464313,4422.71,purchase,San Antonio,0,1,1,True,Low,0,SAN
327,328,2024-05-21 23:47:35.464316,581.79,purchase,Chicago,0,23,1,False,Low,0,CHI
328,329,2024-07-17 08:35:35.464320,899.87,refund,Los Angeles,0,8,2,False,Low,0,LOS
329,330,2024-10-16 12:22:35.464323,3237.7,refund,Houston,0,12,2,False,Medium,1,HOU
330,331,2024-04-12 06:22:35.464326,1569.25,purchase,San Jose,0,6,4,False,Low,0,SAN
331,332,2024-08-14 16:25:35.464329,282.62,purchase,Dallas,0,16,2,False,Low,0,DAL
332,333,2024-01-08 15:43:35.464333,1487.26,refund,San Antonio,0,15,0,False,Low,0,SAN
333,334,2023-12-28 10:10:35.464336,2537.67,purchase,Los Angeles,0,10,3,False,Medium,0,LOS
334,335,2024-09-22 04:16:35.464340,3890.85,refund,Houston,0,4,6,True,Medium,1,HOU
335,336,2023-10-26 14:16:35.464343,2932.28,purchase,Chicago,0,14,3,False,Medium,0,CHI
336,337,2024-03-08 07:36:35.464346,1243.23,purchase,San Diego,0,7,4,False,Low,0,SAN
337,338,2024-07-08 00:08:35.464350,117.1,purchase,New York,0,0,0,True,Low,0,NEW
338,339,2024-04-03 15:42:35.464355,3957.22,refund,Phoenix,0,15,2,False,Medium,0,PHO
339,340,2024-06-21 12:12:35.464360,1511.63,refund,New York,0,12,4,False,Low,0,NEW
340,341,2024-02-25 23:04:35.464366,574.35,purchase,Chicago,0,23,6,False,Low,0,CHI
341,342,2024-01-23 08:49:35.464372,2269.92,purchase,Philadelphia,0,8,1,False,Medium,0,PHI
342,343,2024-10-17 07:30:35.464377,1751.23,purchase,Dallas,0,7,3,False,Low,0,DAL
343,344,2024-08-18 20:24:35.464384,770.07,purchase,New York,0,20,6,False,Low,0,NEW
344,345,2024-05-18 05:10:35.464389,3986.28,purchase,New York,0,5,5,True,Medium,1,NEW
345,346,2024-07-16 07:27:35.464395,126.1,refund,Philadelphia,0,7,1,False,Low,0,PHI
346,347,2024-09-09 06:16:35.464400,1688.19,refund,Dallas,0,6,0,False,Low,0,DAL
347,348,2024-08-11 14:24:35.464407,2775.13,purchase,Philadelphia,0,14,6,False,Medium,0,PHI
348,349,2024-09-14 03:28:35.464413,4610.03,purchase,San Jose,0,3,5,True,Low,0,SAN
349,350,2024-07-30 10:17:35.464420,4277.16,purchase,San Diego,0,10,1,False,Low,0,SAN
350,351,2024-09-18 00:05:35.464426,3584.64,refund,New York,0,0,2,True,Medium,1,NEW
351,352,2024-10-02 21:29:35.464432,3588.5,refund,San Jose,0,21,2,False,Medium,0,SAN
352,353,2023-10-22 00:07:35.464438,2370.24,refund,New York,0,0,6,True,Medium,0,NEW
353,354,2024-08-13 17:58:35.464445,2740.4,refund,Los Angeles,0,17,1,False,Medium,0,LOS
354,355,2024-04-20 02:00:35.464450,2107.38,refund,San Jose,0,2,5,True,Medium,0,SAN
355,356,2024-07-13 11:50:35.464456,4655.62,refund,Philadelphia,0,11,5,False,Critical,0,PHI
356,357,2023-11-10 23:20:35.464463,1409.44,purchase,San Jose,0,23,4,False,Low,0,SAN
357,358,2024-06-23 22:59:35.464468,2195.59,purchase,Chicago,0,22,6,False,Medium,0,CHI
358,359,2024-07-30 07:49:35.464474,3103.56,refund,Chicago,0,7,1,False,Medium,0,CHI
359,360,2023-12-24 04:27:35.464480,2755.44,refund,Houston,0,4,6,True,Medium,1,HOU
360,361,2024-04-12 14:24:35.464486,1194.12,refund,San Diego,0,14,4,False,Low,0,SAN
361,362,2023-11-09 14:58:35.464490,824.41,purchase,Philadelphia,0,14,3,False,Low,0,PHI
362,363,2024-08-10 20:49:35.464496,2287.14,purchase,Dallas,0,20,5,False,Medium,0,DAL
363,364,2024-08-29 06:44:35.464499,774.53,purchase,Los Angeles,0,6,3,False,Low,0,LOS
364,365,2024-09-18 05:01:35.464503,2330.25,refund,Dallas,0,5,2,True,Medium,0,DAL
365,366,2024-03-10 00:03:35.464506,3747.26,purchase,San Diego,0,0,6,True,Medium,0,SAN
366,367,2024-04-19 15:50:35.464509,4233.04,refund,Phoenix,0,15,4,False,Critical,0,PHO
367,368,2023-12-26 23:58:35.464513,3457.83,purchase,San Diego,0,23,1,False,Medium,0,SAN
368,369,2024-10-10 20:09:35.464516,1726.8,refund,New York,0,20,3,False,Low,0,NEW
369,370,2024-05-06 21:45:35.464519,3126.8,refund,Philadelphia,0,21,0,False,Medium,0,PHI
370,371,2023-10-29 04:09:35.464522,3047.66,purchase,New York,1,4,6,True,Medium,1,NEW
371,372,2024-01-10 15:44:35.464526,3449.36,purchase,Chicago,0,15,2,False,Medium,0,CHI
372,373,2024-07-25 02:37:35.464529,833.04,purchase,Philadelphia,0,2,3,True,Low,0,PHI
373,374,2023-12-01 01:16:35.464533,248.65,refund,Chicago,0,1,4,True,Low,0,CHI
374,375,2024-05-15 02:13:35.464536,1638.6,refund,San Jose,0,2,2,True,Low,0,SAN
375,376,2024-07-15 05:51:35.464539,327.46,purchase,San Diego,0,5,0,True,Low,0,SAN
376,377,2024-05-21 10:01:35.464542,97.25,refund,Dallas,0,10,1,False,Low,0,DAL
377,378,2024-05-26 01:14:35.464546,1443.1,purchase,Philadelphia,0,1,6,True,Low,0,PHI
378,379,2024-07-15 12:02:35.464549,4640.59,purchase,Houston,0,12,0,False,Low,1,HOU
379,380,2024-09-15 15:48:35.464552,2469.63,refund,Los Angeles,0,15,6,False,Medium,0,LOS
380,381,2024-02-01 06:16:35.464555,572.08,purchase,San Jose,0,6,3,False,Low,0,SAN
381,382,2024-08-17 22:54:35.464559,1845.36,purchase,Houston,0,22,5,False,Low,0,HOU
382,383,2024-09-03 04:12:35.464562,1509.3,purchase,Phoenix,0,4,1,True,Low,0,PHO
383,384,2023-12-24 06:53:35.464565,1650.3,refund,Los Angeles,0,6,6,False,Low,0,LOS
384,385,2023-10-24 22:36:35.464569,999.14,refund,Los Angeles,0,22,1,False,Low,0,LOS
385,386,2024-07-20 01:57:35.464572,4157.23,refund,Phoenix,0,1,5,True,Critical,0,PHO
386,387,2023-10-26 06:51:35.464576,2352.91,refund,Los Angeles,0,6,3,False,Medium,0,LOS
387,388,2024-08-31 11:24:35.464579,3568.87,refund,Dallas,0,11,5,False,Medium,0,DAL
388,389,2024-09-21 00:33:35.464582,3390.19,refund,Los Angeles,0,0,5,True,Medium,0,LOS
389,390,2024-09-04 01:23:35.464585,4729.42,refund,Chicago,0,1,2,True,Critical,0,CHI
390,391,2024-07-18 01:23:35.464589,2152.93,refund,New York,0,1,3,True,Medium,0,NEW
391,392,2024-05-07 23:14:35.464592,3596.87,purchase,Los Angeles,0,23,1,False,Medium,0,LOS
392,393,2024-09-09 15:15:35.464595,3289.01,purchase,Chicago,0,15,0,False,Medium,0,CHI
393,394,2024-02-29 05:06:35.464598,2016.55,purchase,Chicago,0,5,3,True,Medium,0,CHI
394,395,2023-11-08 02:12:35.464603,4063.63,purchase,Dallas,0,2,2,True,Low,0,DAL
395,396,2023-11-16 04:40:35.464606,2055.05,purchase,New York,0,4,3,True,Medium,0,NEW
396,397,2024-05-20 02:55:35.464609,694.88,refund,New York,0,2,0,True,Low,0,NEW
397,398,2024-03-17 04:38:35.464613,1585.62,purchase,New York,0,4,6,True,Low,0,NEW
398,399,2023-11-16 01:49:35.464616,4561.25,refund,San Antonio,0,1,3,True,Critical,0,SAN
399,400,2024-05-23 19:53:35.464619,4224.27,refund,Phoenix,0,19,3,False,Critical,0,PHO
400,401,2024-08-27 19:49:35.464623,2988.96,refund,San Diego,0,19,1,False,Medium,0,SAN
401,402,2023-12-30 13:07:35.464628,814.35,refund,Philadelphia,0,13,5,False,Low,0,PHI
402,403,2024-08-26 23:55:35.464631,3129.08,purchase,San Diego,0,23,0,False,Medium,0,SAN
403,404,2024-07-08 15:40:35.464635,1267.8,refund,Houston,0,15,0,False,Low,0,HOU
404,405,2024-09-04 07:31:35.464638,3799.67,purchase,San Diego,0,7,2,False,Medium,0,SAN
405,406,2024-03-01 20:16:35.464641,3433.05,purchase,Philadelphia,0,20,4,False,Medium,0,PHI
406,407,2024-06-10 01:03:35.464645,2729.2,purchase,San Diego,0,1,0,True,Medium,0,SAN
407,408,2023-12-12 23:20:35.464648,4686.29,purchase,New York,0,23,1,False,Low,1,NEW
408,409,2023-11-01 14:30:35.464652,1901.04,purchase,Phoenix,0,14,2,False,Low,0,PHO
409,410,2024-02-18 21:31:35.464656,164.15,purchase,San Antonio,0,21,6,False,Low,0,SAN
410,411,2023-10-21 20:49:35.464659,1707.0,refund,Phoenix,0,20,5,False,Low,0,PHO
411,412,2024-01-30 20:08:35.464662,558.72,purchase,Houston,0,20,1,False,Low,0,HOU
412,413,2024-04-13 18:16:35.464666,3415.01,purchase,New York,0,18,5,False,Medium,1,NEW
413,414,2024-08-25 01:51:35.464669,3267.07,refund,New York,0,1,6,True,Medium,1,NEW
414,415,2024-05-11 00:12:35.464672,4056.75,purchase,San Jose,0,0,5,True,Low,0,SAN
415,416,2023-11-08 21:18:35.464676,4707.69,purchase,Phoenix,0,21,2,False,Low,0,PHO
416,417,2024-04-06 04:09:35.464679,2092.28,refund,Houston,0,4,5,True,Medium,0,HOU
417,418,2023-12-14 16:02:35.464682,205.48,purchase,Chicago,0,16,3,False,Low,0,CHI
418,419,2024-04-28 21:46:35.464686,1586.16,purchase,San Jose,0,21,6,False,Low,0,SAN
419,420,2023-11-15 08:18:35.464689,2168.32,purchase,Dallas,0,8,2,False,Medium,0,DAL
420,421,2024-05-19 01:31:35.464692,1717.95,refund,Los Angeles,0,1,6,True,Low,0,LOS
421,422,2024-09-10 09:18:35.464696,4709.06,purchase,Philadelphia,0,9,1,False,Low,0,PHI
422,423,2023-12-12 15:25:35.464699,1458.12,refund,Houston,0,15,1,False,Low,0,HOU
423,424,2023-12-22 17:47:35.464702,4707.74,purchase,Chicago,0,17,4,False,Low,0,CHI
424,425,2024-03-07 15:26:35.464706,4151.98,refund,Houston,0,15,3,False,Critical,1,HOU
425,426,2024-09-06 21:07:35.464709,1845.18,refund,San Antonio,0,21,4,False,Low,0,SAN
426,427,2024-07-04 04:34:35.464712,2121.47,purchase,Dallas,0,4,3,True,Medium,0,DAL
427,428,2024-09-30 13:30:35.464718,1561.2,purchase,New York,0,13,0,False,Low,0,NEW
428,429,2023-10-31 04:20:35.464724,1343.61,refund,New York,0,4,1,True,Low,0,NEW
429,430,2024-10-15 12:19:35.464729,1235.24,refund,San Diego,0,12,1,False,Low,0,SAN
430,431,2024-07-27 16:03:35.464735,3435.02,refund,Philadelphia,0,16,5,False,Medium,0,PHI
431,432,2024-09-07 07:32:35.464740,3769.64,purchase,Philadelphia,0,7,5,False,Medium,0,PHI
432,433,2024-09-10 23:08:35.464745,2038.53,refund,San Diego,0,23,1,False,Medium,0,SAN
433,434,2024-09-22 21:39:35.464750,3046.83,refund,San Jose,0,21,6,False,Medium,0,SAN
434,435,2024-05-11 12:55:35.464755,1148.82,purchase,San Jose,0,12,5,False,Low,0,SAN
435,436,2023-12-03 04:27:35.464762,1414.07,refund,Dallas,0,4,6,True,Low,0,DAL
436,437,2023-11-10 14:54:35.464767,2122.77,purchase,Los Angeles,0,14,4,False,Medium,0,LOS
437,438,2024-05-22 22:18:35.464773,413.62,purchase,Houston,0,22,2,False,Low,0,HOU
438,439,2024-06-13 04:30:35.464779,4559.95,purchase,New York,0,4,3,True,Low,1,NEW
439,440,2023-11-03 17:11:35.464785,184.8,purchase,Phoenix,0,17,4,False,Low,0,PHO
440,441,2024-05-27 12:44:35.464791,533.65,refund,San Diego,0,12,0,False,Low,0,SAN
441,442,2024-04-14 04:01:35.464798,1953.36,purchase,San Diego,0,4,6,True,Low,0,SAN
442,443,2024-07-24 04:31:35.464803,4399.45,purchase,San Antonio,0,4,2,True,Low,0,SAN
443,444,2023-11-12 05:11:35.464809,3466.73,refund,Philadelphia,0,5,6,True,Medium,0,PHI
444,445,2024-08-31 13:22:35.464815,1564.1,refund,Los Angeles,0,13,5,False,Low,0,LOS
445,446,2023-10-27 15:07:35.464820,4072.13,purchase,Chicago,0,15,4,False,Low,0,CHI
446,447,2023-11-05 18:55:35.464826,1307.87,refund,Los Angeles,0,18,6,False,Low,0,LOS
447,448,2024-08-09 11:34:35.464832,1154.79,refund,Phoenix,0,11,4,False,Low,0,PHO
448,449,2024-01-27 10:47:35.464838,243.7,purchase,San Diego,0,10,5,False,Low,0,SAN
449,450,2023-12-25 04:37:35.464843,4522.96,purchase,Los Angeles,0,4,0,True,Low,0,LOS
450,451,2024-09-15 13:46:35.464849,2072.97,purchase,San Jose,0,13,6,False,Medium,0,SAN
451,452,2024-02-18 03:44:35.464855,199.97,refund,Phoenix,0,3,6,True,Low,0,PHO
452,453,2024-06-14 22:12:35.464861,4231.9,purchase,Dallas,0,22,4,False,Low,0,DAL
453,454,2024-02-07 10:33:35.464866,1278.76,purchase,Chicago,0,10,2,False,Low,0,CHI
454,455,2024-02-18 06:58:35.464871,3267.74,refund,Dallas,0,6,6,False,Medium,0,DAL
455,456,2024-03-06 21:30:35.464877,353.12,refund,Houston,0,21,2,False,Low,0,HOU
456,457,2024-01-16 23:18:35.464882,1008.91,purchase,San Antonio,0,23,1,False,Low,0,SAN
457,458,2023-11-03 21:53:35.464891,815.82,purchase,San Antonio,0,21,4,False,Low,0,SAN
458,459,2023-12-06 06:20:35.464897,3574.71,purchase,New York,0,6,2,False,Medium,1,NEW
459,460,2024-03-23 08:42:35.464903,4448.41,purchase,Los Angeles,0,8,5,False,Low,0,LOS
460,461,2024-10-16 06:36:35.464909,3405.11,refund,Phoenix,0,6,2,False,Medium,0,PHO
461,462,2024-09-01 20:36:35.464914,2051.67,refund,Philadelphia,0,20,6,False,Medium,0,PHI
462,463,2024-01-26 05:11:35.464921,2333.98,refund,Phoenix,0,5,4,True,Medium,0,PHO
463,464,2024-06-21 00:26:35.464927,3776.8,purchase,San Jose,0,0,4,True,Medium,0,SAN
464,465,2024-08-07 10:57:35.464932,2824.48,purchase,San Antonio,0,10,2,False,Medium,0,SAN
465,466,2024-05-27 14:11:35.464937,690.02,purchase,Phoenix,0,14,0,False,Low,0,PHO
466,467,2024-06-26 01:42:35.464943,1200.66,refund,San Diego,0,1,2,True,Low,0,SAN
467,468,2023-10-23 00:27:35.464951,4593.29,purchase,San Diego,0,0,0,True,Low,0,SAN
468,469,2023-11-02 22:32:35.464958,3349.47,refund,Houston,0,22,3,False,Medium,1,HOU
469,470,2024-05-22 06:32:35.464965,3409.05,purchase,Houston,0,6,2,False,Medium,1,HOU
470,471,2024-09-07 16:47:35.464973,146.4,purchase,Los Angeles,0,16,5,False,Low,0,LOS
471,472,2024-09-21 10:39:35.464979,1047.11,purchase,Phoenix,0,10,5,False,Low,0,PHO
472,473,2024-05-18 08:10:35.464985,1301.75,purchase,Philadelphia,0,8,5,False,Low,0,PHI
473,474,2024-09-26 15:28:35.464991,372.78,purchase,New York,0,15,3,False,Low,0,NEW
474,475,2024-01-27 18:05:35.464997,2906.03,refund,Dallas,0,18,5,False,Medium,0,DAL
475,476,2024-01-23 03:15:35.465003,2679.58,purchase,Philadelphia,0,3,1,True,Medium,0,PHI
476,477,2024-07-08 01:46:35.465009,671.69,refund,Philadelphia,0,1,0,True,Low,0,PHI
477,478,2024-09-12 11:28:35.465015,1117.05,refund,New York,0,11,3,False,Low,0,NEW
478,479,2024-10-06 13:05:35.465020,1348.04,purchase,Houston,0,13,6,False,Low,0,HOU
479,480,2024-05-24 15:22:35.465026,4210.14,purchase,Philadelphia,0,15,4,False,Low,0,PHI
480,481,2024-09-30 04:26:35.465032,4509.1,refund,San Diego,0,4,0,True,Critical,0,SAN
481,482,2023-12-26 09:13:35.465038,1788.41,purchase,Houston,0,9,1,False,Low,0,HOU
482,483,2024-01-06 00:27:35.465045,3021.35,purchase,San Diego,0,0,5,True,Medium,0,SAN
483,484,2024-03-21 10:46:35.465051,4874.36,refund,Chicago,0,10,3,False,Critical,0,CHI
484,485,2024-01-21 09:55:35.465057,1062.55,refund,Los Angeles,0,9,6,False,Low,0,LOS
485,486,2024-01-16 17:50:35.465063,2229.09,refund,Phoenix,0,17,1,False,Medium,0,PHO
486,487,2024-03-07 02:45:35.465069,4735.69,refund,Houston,0,2,3,True,Critical,1,HOU
487,488,2024-09-20 18:37:35.465077,3635.9,refund,Philadelphia,0,18,4,False,Medium,0,PHI
488,489,2024-07-01 09:28:35.465085,3957.34,purchase,New York,0,9,0,False,Medium,1,NEW
489,490,2024-06-12 15:21:35.465092,1252.36,purchase,Houston,0,15,2,False,Low,0,HOU
490,491,2024-10-20 17:57:35.465098,2793.05,refund,Chicago,0,17,6,False,Medium,0,CHI
491,492,2023-12-04 05:14:35.465104,566.44,refund,San Jose,0,5,0,True,Low,0,SAN
492,493,2023-11-15 06:42:35.465110,1742.14,refund,Dallas,0,6,2,False,Low,0,DAL
493,494,2024-07-18 01:10:35.465116,1904.81,purchase,San Antonio,0,1,3,True,Low,0,SAN
494,495,2024-09-15 18:44:35.465122,3357.13,purchase,New York,0,18,6,False,Medium,1,NEW
495,496,2024-01-02 18:31:35.465128,2193.2,refund,Los Angeles,0,18,1,False,Medium,0,LOS
496,497,2024-02-10 15:21:35.465134,214.46,purchase,Philadelphia,0,15,5,False,Low,0,PHI
497,498,2024-10-09 23:52:35.465139,2454.2,purchase,Chicago,0,23,2,False,Medium,0,CHI
498,499,2024-02-27 10:34:35.465145,2926.09,refund,Phoenix,0,10,1,False,Medium,0,PHO
499,500,2024-05-12 11:13:35.465151,4413.47,purchase,Phoenix,0,11,6,False,Low,0,PHO
500,501,2023-12-04 04:03:35.465158,2422.03,purchase,Philadelphia,0,4,0,True,Medium,0,PHI
501,502,2024-05-19 08:00:35.465164,2475.66,refund,San Diego,0,8,6,False,Medium,0,SAN
502,503,2024-03-05 10:03:35.465171,4362.22,purchase,San Diego,0,10,1,False,Low,0,SAN
503,504,2023-12-07 01:16:35.465177,2679.7,purchase,Dallas,0,1,3,True,Medium,0,DAL
504,505,2024-07-24 17:54:35.465183,238.04,refund,Philadelphia,0,17,2,False,Low,0,PHI
505,506,2024-04-01 22:29:35.465189,4526.06,purchase,Los Angeles,0,22,0,False,Low,0,LOS
506,507,2024-06-05 05:47:35.465195,1407.65,purchase,Philadelphia,1,5,2,True,Low,0,PHI
507,508,2023-12-25 22:09:35.465201,1387.25,refund,New York,0,22,0,False,Low,0,NEW
508,509,2023-12-27 20:39:35.465207,4254.39,refund,Dallas,0,20,2,False,Critical,0,DAL
509,510,2024-02-24 16:08:35.465215,327.65,refund,San Jose,0,16,5,False,Low,0,SAN
510,511,2024-04-18 23:18:35.465221,3755.69,purchase,New York,0,23,3,False,Medium,1,NEW
511,512,2023-11-11 09:42:35.465227,2521.76,purchase,Philadelphia,0,9,5,False,Medium,0,PHI
512,513,2024-02-06 03:42:35.465234,1316.72,purchase,Dallas,0,3,1,True,Low,0,DAL
513,514,2024-01-15 03:38:35.465240,2296.64,purchase,New York,0,3,0,True,Medium,0,NEW
514,515,2024-03-27 02:43:35.465246,1505.15,refund,Dallas,0,2,2,True,Low,0,DAL
515,516,2024-06-14 18:33:35.465252,1297.03,refund,Chicago,0,18,4,False,Low,0,CHI
516,517,2024-10-13 20:56:35.465258,1588.73,purchase,San Diego,0,20,6,False,Low,0,SAN
517,518,2024-01-13 21:06:35.465264,1279.92,refund,San Antonio,0,21,5,False,Low,0,SAN
518,519,2024-02-26 10:17:35.465271,4527.2,purchase,Phoenix,0,10,0,False,Low,0,PHO
519,520,2024-10-16 01:32:35.465277,4564.53,refund,San Antonio,0,1,2,True,Critical,0,SAN
520,521,2024-09-18 09:10:35.465283,4366.27,refund,New York,0,9,2,False,Critical,1,NEW
521,522,2024-04-10 07:41:35.465289,2274.58,refund,San Diego,0,7,2,False,Medium,0,SAN
522,523,2024-10-08 18:36:35.465295,2981.95,refund,Dallas,0,18,1,False,Medium,0,DAL
523,524,2024-02-12 22:23:35.465300,3341.42,purchase,Dallas,0,22,0,False,Medium,0,DAL
524,525,2024-10-14 16:00:35.465306,911.31,purchase,Philadelphia,0,16,0,False,Low,0,PHI
525,526,2024-06-02 01:29:35.465312,4591.05,refund,New York,0,1,6,True,Critical,1,NEW
526,527,2023-11-02 05:57:35.465318,992.85,purchase,Chicago,0,5,3,True,Low,0,CHI
527,528,2024-02-16 11:34:35.465324,2929.29,purchase,Chicago,0,11,4,False,Medium,0,CHI
528,529,2024-02-01 14:49:35.465330,2254.13,refund,San Diego,0,14,3,False,Medium,0,SAN
529,530,2024-03-04 19:08:35.465336,750.6,purchase,Los Angeles,0,19,0,False,Low,0,LOS
530,531,2024-04-17 20:42:35.465342,3323.96,refund,Los Angeles,0,20,2,False,Medium,0,LOS
531,532,2024-09-01 00:29:35.465348,3374.49,purchase,Philadelphia,0,0,6,True,Medium,0,PHI
532,533,2024-09-16 10:17:35.465354,3992.4,purchase,New York,0,10,0,False,Medium,1,NEW
533,534,2024-03-08 17:41:35.465361,183.54,purchase,New York,0,17,4,False,Low,0,NEW
534,535,2024-05-16 08:09:35.465368,852.53,purchase,San Antonio,0,8,3,False,Low,0,SAN
535,536,2024-06-26 00:37:35.465374,2934.86,refund,Houston,0,0,2,True,Medium,1,HOU
